domain, index, method, duration (ms), f
KnapsackProblem, 6, Adap-HH, 600000, -935870.0
KnapsackProblem, 6, FS-ILS, 600000, -905368.0
KnapsackProblem, 6, FS-ILS, 600000, -907835.0
KnapsackProblem, 6, FS-ILS, 600000, -915782.0
KnapsackProblem, 6, FS-ILS, 600000, -907969.0
KnapsackProblem, 6, FS-ILS, 600000, -900852.0
KnapsackProblem, 6, FS-ILS, 600000, -902826.0
KnapsackProblem, 6, FS-ILS, 600000, -886373.0
KnapsackProblem, 6, FS-ILS, 600000, -923385.0
KnapsackProblem, 6, FS-ILS, 600000, -883251.0
KnapsackProblem, 6, FS-ILS, 600000, -923385.0
KnapsackProblem, 6, FS-ILS, 600000, -906490.0
KnapsackProblem, 6, FS-ILS, 600000, -938125.0
KnapsackProblem, 6, FS-ILS, 600000, -912716.0
KnapsackProblem, 6, FS-ILS, 600000, -907896.0
KnapsackProblem, 6, FS-ILS, 600000, -915033.0
KnapsackProblem, 6, FS-ILS, 600000, -919130.0
KnapsackProblem, 6, FS-ILS, 600000, -923385.0
KnapsackProblem, 6, FS-ILS, 600000, -895363.0
KnapsackProblem, 6, FS-ILS, 600000, -900580.0
KnapsackProblem, 6, FS-ILS, 600000, -890435.0
KnapsackProblem, 6, FS-ILS, 600000, -902469.0
KnapsackProblem, 6, FS-ILS, 600000, -884779.0
KnapsackProblem, 6, FS-ILS, 600000, -887987.0
KnapsackProblem, 6, FS-ILS, 600000, -923243.0
KnapsackProblem, 6, FS-ILS, 600000, -923128.0
KnapsackProblem, 6, FS-ILS, 600000, -923268.0
KnapsackProblem, 6, FS-ILS, 600000, -888126.0
KnapsackProblem, 6, FS-ILS, 600000, -893770.0
KnapsackProblem, 6, FS-ILS, 600000, -903291.0
KnapsackProblem, 6, FS-ILS, 600000, -937911.0
KnapsackProblem, 6, FS-ILS, 600000, -892267.0
KnapsackProblem, 6, NR-FS-ILS, 600000, -921240.0
KnapsackProblem, 6, NR-FS-ILS, 600000, -923280.0
KnapsackProblem, 6, NR-FS-ILS, 600000, -924507.0
KnapsackProblem, 6, NR-FS-ILS, 600000, -891247.0
KnapsackProblem, 6, NR-FS-ILS, 600000, -890976.0
KnapsackProblem, 6, NR-FS-ILS, 600000, -897195.0
KnapsackProblem, 6, NR-FS-ILS, 600000, -886670.0
KnapsackProblem, 6, NR-FS-ILS, 600000, -801133.0
KnapsackProblem, 6, NR-FS-ILS, 600000, -884574.0
KnapsackProblem, 6, NR-FS-ILS, 600000, -893694.0
KnapsackProblem, 6, NR-FS-ILS, 600000, -923268.0
KnapsackProblem, 6, NR-FS-ILS, 600000, -901779.0
KnapsackProblem, 6, NR-FS-ILS, 600000, -889560.0
KnapsackProblem, 6, NR-FS-ILS, 600000, -911572.0
KnapsackProblem, 6, NR-FS-ILS, 600000, -895516.0
KnapsackProblem, 6, NR-FS-ILS, 600000, -923367.0
KnapsackProblem, 6, NR-FS-ILS, 600000, -881025.0
KnapsackProblem, 6, NR-FS-ILS, 600000, -897957.0
KnapsackProblem, 6, NR-FS-ILS, 600000, -886883.0
KnapsackProblem, 6, NR-FS-ILS, 600000, -938646.0
KnapsackProblem, 6, NR-FS-ILS, 600000, -883983.0
KnapsackProblem, 6, NR-FS-ILS, 600000, -902388.0
KnapsackProblem, 6, NR-FS-ILS, 600000, -902385.0
KnapsackProblem, 6, NR-FS-ILS, 600000, -892133.0
KnapsackProblem, 6, NR-FS-ILS, 600000, -893576.0
KnapsackProblem, 6, NR-FS-ILS, 600000, -914182.0
KnapsackProblem, 6, NR-FS-ILS, 600000, -892748.0
KnapsackProblem, 6, NR-FS-ILS, 600000, -890972.0
KnapsackProblem, 6, NR-FS-ILS, 600000, -891501.0
KnapsackProblem, 6, NR-FS-ILS, 600000, -916255.0
KnapsackProblem, 6, NR-FS-ILS, 600000, -901435.0
KnapsackProblem, 6, EPH, 600000, -928430.0
KnapsackProblem, 6, EPH, 600000, -933041.0
KnapsackProblem, 6, EPH, 600000, -934526.0
KnapsackProblem, 6, EPH, 600000, -940164.0
KnapsackProblem, 6, EPH, 600000, -930739.0
KnapsackProblem, 6, EPH, 600000, -939964.0
KnapsackProblem, 6, EPH, 600000, -927036.0
KnapsackProblem, 6, EPH, 600000, -938212.0
KnapsackProblem, 6, EPH, 600000, -935353.0
KnapsackProblem, 6, EPH, 600000, -931514.0
KnapsackProblem, 6, EPH, 600000, -924413.0
KnapsackProblem, 6, EPH, 600000, -938189.0
KnapsackProblem, 6, EPH, 600000, -930104.0
KnapsackProblem, 6, EPH, 600000, -938410.0
KnapsackProblem, 6, EPH, 600000, -930020.0
KnapsackProblem, 6, EPH, 600000, -938466.0
KnapsackProblem, 6, EPH, 600000, -936200.0
KnapsackProblem, 6, EPH, 600000, -930441.0
KnapsackProblem, 6, EPH, 600000, -939839.0
KnapsackProblem, 6, EPH, 600000, -923385.0
KnapsackProblem, 6, EPH, 600000, -939988.0
KnapsackProblem, 6, EPH, 600000, -941801.0
KnapsackProblem, 6, EPH, 600000, -938565.0
KnapsackProblem, 6, EPH, 600000, -928038.0
KnapsackProblem, 6, EPH, 600000, -940035.0
KnapsackProblem, 6, EPH, 600000, -939483.0
KnapsackProblem, 6, EPH, 600000, -926583.0
KnapsackProblem, 6, EPH, 600000, -926425.0
KnapsackProblem, 6, EPH, 600000, -937872.0
KnapsackProblem, 6, EPH, 600000, -941157.0
KnapsackProblem, 6, EPH, 600000, -943247.0
KnapsackProblem, 6, AA-HH, 600000, -934838.0
KnapsackProblem, 6, AA-HH, 600000, -924246.0
KnapsackProblem, 6, AA-HH, 600000, -923601.0
KnapsackProblem, 6, AA-HH, 600000, -923230.0
KnapsackProblem, 6, AA-HH, 600000, -934704.0
KnapsackProblem, 6, AA-HH, 600000, -923385.0
KnapsackProblem, 6, AA-HH, 600000, -923519.0
KnapsackProblem, 6, AA-HH, 600000, -926393.0
KnapsackProblem, 6, AA-HH, 600000, -924193.0
KnapsackProblem, 6, AA-HH, 600000, -924898.0
KnapsackProblem, 6, AA-HH, 600000, -924533.0
KnapsackProblem, 6, AA-HH, 600000, -929343.0
KnapsackProblem, 6, AA-HH, 600000, -923385.0
KnapsackProblem, 6, AA-HH, 600000, -923973.0
KnapsackProblem, 6, AA-HH, 600000, -929913.0
KnapsackProblem, 6, AA-HH, 600000, -923385.0
KnapsackProblem, 6, AA-HH, 600000, -923385.0
KnapsackProblem, 6, AA-HH, 600000, -931889.0
KnapsackProblem, 6, AA-HH, 600000, -924312.0
KnapsackProblem, 6, AA-HH, 600000, -925700.0
KnapsackProblem, 6, AA-HH, 600000, -927634.0
KnapsackProblem, 6, AA-HH, 600000, -923385.0
KnapsackProblem, 6, AA-HH, 600000, -923803.0
KnapsackProblem, 6, AA-HH, 600000, -923632.0
KnapsackProblem, 6, AA-HH, 600000, -925660.0
KnapsackProblem, 6, AA-HH, 600000, -923333.0
KnapsackProblem, 6, AA-HH, 600000, -923964.0
KnapsackProblem, 6, AA-HH, 600000, -923632.0
KnapsackProblem, 6, AA-HH, 600000, -931980.0
KnapsackProblem, 6, AA-HH, 600000, -923385.0
KnapsackProblem, 6, AA-HH, 600000, -923623.0
KnapsackProblem, 6, ANW-HH, 600000, -922233.0
KnapsackProblem, 6, ANW-HH, 600000, -923860.0
KnapsackProblem, 6, ANW-HH, 600000, -924332.0
KnapsackProblem, 6, ANW-HH, 600000, -924228.0
KnapsackProblem, 6, ANW-HH, 600000, -923425.0
KnapsackProblem, 6, ANW-HH, 600000, -923376.0
KnapsackProblem, 6, ANW-HH, 600000, -922805.0
KnapsackProblem, 6, ANW-HH, 600000, -923379.0
KnapsackProblem, 6, ANW-HH, 600000, -923768.0
KnapsackProblem, 6, ANW-HH, 600000, -923870.0
KnapsackProblem, 6, ANW-HH, 600000, -922822.0
KnapsackProblem, 6, ANW-HH, 600000, -924274.0
KnapsackProblem, 6, ANW-HH, 600000, -923377.0
KnapsackProblem, 6, ANW-HH, 600000, -924235.0
KnapsackProblem, 6, ANW-HH, 600000, -923860.0
KnapsackProblem, 6, ANW-HH, 600000, -923197.0
KnapsackProblem, 6, ANW-HH, 600000, -924322.0
KnapsackProblem, 6, ANW-HH, 600000, -922479.0
KnapsackProblem, 6, ANW-HH, 600000, -922270.0
KnapsackProblem, 6, ANW-HH, 600000, -923775.0
KnapsackProblem, 6, ANW-HH, 600000, -924247.0
KnapsackProblem, 6, ANW-HH, 600000, -923791.0
KnapsackProblem, 6, ANW-HH, 600000, -923854.0
KnapsackProblem, 6, ANW-HH, 600000, -923280.0
KnapsackProblem, 6, ANW-HH, 600000, -924320.0
KnapsackProblem, 6, ANW-HH, 600000, -923044.0
KnapsackProblem, 6, ANW-HH, 600000, -920323.0
KnapsackProblem, 6, ANW-HH, 600000, -923361.0
KnapsackProblem, 6, ANW-HH, 600000, -923276.0
KnapsackProblem, 6, ANW-HH, 600000, -923288.0
KnapsackProblem, 6, ANW-HH, 600000, -924127.0
KnapsackProblem, 7, Adap-HH, 600000, -1577175.0
KnapsackProblem, 7, Adap-HH, 600000, -1577175.0
KnapsackProblem, 7, Adap-HH, 600000, -1577175.0
KnapsackProblem, 7, Adap-HH, 600000, -1577175.0
KnapsackProblem, 7, Adap-HH, 600000, -1577175.0
KnapsackProblem, 7, Adap-HH, 600000, -1577175.0
KnapsackProblem, 7, Adap-HH, 600000, -1577175.0
KnapsackProblem, 7, Adap-HH, 600000, -1577175.0
KnapsackProblem, 7, Adap-HH, 600000, -1577175.0
KnapsackProblem, 7, Adap-HH, 600000, -1577175.0
KnapsackProblem, 7, Adap-HH, 600000, -1577175.0
KnapsackProblem, 7, Adap-HH, 600000, -1577175.0
KnapsackProblem, 7, Adap-HH, 600000, -1577141.0
KnapsackProblem, 7, Adap-HH, 600000, -1577175.0
KnapsackProblem, 7, Adap-HH, 600000, -1576757.0
KnapsackProblem, 7, Adap-HH, 600000, -1577175.0
KnapsackProblem, 7, Adap-HH, 600000, -1577139.0
KnapsackProblem, 7, Adap-HH, 600000, -1576564.0
KnapsackProblem, 7, Adap-HH, 600000, -1577175.0
KnapsackProblem, 7, Adap-HH, 600000, -1577155.0
KnapsackProblem, 7, Adap-HH, 600000, -1577175.0
KnapsackProblem, 7, Adap-HH, 600000, -1577175.0
KnapsackProblem, 7, Adap-HH, 600000, -1577175.0
KnapsackProblem, 7, Adap-HH, 600000, -1577122.0
KnapsackProblem, 7, Adap-HH, 600000, -1577175.0
KnapsackProblem, 7, Adap-HH, 600000, -1577166.0
KnapsackProblem, 7, Adap-HH, 600000, -1577175.0
KnapsackProblem, 7, Adap-HH, 600000, -1577175.0
KnapsackProblem, 7, Adap-HH, 600000, -1577118.0
KnapsackProblem, 7, Adap-HH, 600000, -1577175.0
KnapsackProblem, 7, Adap-HH, 600000, -1577175.0
KnapsackProblem, 7, FS-ILS, 600000, -1576828.0
KnapsackProblem, 7, FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, FS-ILS, 600000, -1577127.0
KnapsackProblem, 7, FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, FS-ILS, 600000, -1576975.0
KnapsackProblem, 7, FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, FS-ILS, 600000, -1577166.0
KnapsackProblem, 7, FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, FS-ILS, 600000, -1577152.0
KnapsackProblem, 7, FS-ILS, 600000, -1577109.0
KnapsackProblem, 7, FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, FS-ILS, 600000, -1577006.0
KnapsackProblem, 7, FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, FS-ILS, 600000, -1577112.0
KnapsackProblem, 7, FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, FS-ILS, 600000, -1576993.0
KnapsackProblem, 7, FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, FS-ILS, 600000, -1577141.0
KnapsackProblem, 7, FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, FS-ILS, 600000, -1577166.0
KnapsackProblem, 7, NR-FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, NR-FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, NR-FS-ILS, 600000, -1577112.0
KnapsackProblem, 7, NR-FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, NR-FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, NR-FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, NR-FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, NR-FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, NR-FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, NR-FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, NR-FS-ILS, 600000, -1576919.0
KnapsackProblem, 7, NR-FS-ILS, 600000, -1577056.0
KnapsackProblem, 7, NR-FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, NR-FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, NR-FS-ILS, 600000, -1577152.0
KnapsackProblem, 7, NR-FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, NR-FS-ILS, 600000, -1577031.0
KnapsackProblem, 7, NR-FS-ILS, 600000, -1577030.0
KnapsackProblem, 7, NR-FS-ILS, 600000, -1577166.0
KnapsackProblem, 7, NR-FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, NR-FS-ILS, 600000, -1577098.0
KnapsackProblem, 7, NR-FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, NR-FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, NR-FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, NR-FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, NR-FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, NR-FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, NR-FS-ILS, 600000, -1577127.0
KnapsackProblem, 7, NR-FS-ILS, 600000, -1577164.0
KnapsackProblem, 7, NR-FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, NR-FS-ILS, 600000, -1572999.0
KnapsackProblem, 7, EPH, 600000, -1577175.0
KnapsackProblem, 7, EPH, 600000, -1577175.0
KnapsackProblem, 7, EPH, 600000, -1577175.0
KnapsackProblem, 7, EPH, 600000, -1577175.0
KnapsackProblem, 7, EPH, 600000, -1577175.0
KnapsackProblem, 7, EPH, 600000, -1577175.0
KnapsackProblem, 7, EPH, 600000, -1577175.0
KnapsackProblem, 7, EPH, 600000, -1577175.0
KnapsackProblem, 7, EPH, 600000, -1577175.0
KnapsackProblem, 7, EPH, 600000, -1577175.0
KnapsackProblem, 7, EPH, 600000, -1577175.0
KnapsackProblem, 7, EPH, 600000, -1577175.0
KnapsackProblem, 7, EPH, 600000, -1577175.0
KnapsackProblem, 7, EPH, 600000, -1577175.0
KnapsackProblem, 7, EPH, 600000, -1577164.0
KnapsackProblem, 7, EPH, 600000, -1577175.0
KnapsackProblem, 7, EPH, 600000, -1577175.0
KnapsackProblem, 7, EPH, 600000, -1577175.0
KnapsackProblem, 7, EPH, 600000, -1577175.0
KnapsackProblem, 7, EPH, 600000, -1577175.0
KnapsackProblem, 7, EPH, 600000, -1577175.0
KnapsackProblem, 7, EPH, 600000, -1577175.0
KnapsackProblem, 7, EPH, 600000, -1577167.0
KnapsackProblem, 7, EPH, 600000, -1577175.0
KnapsackProblem, 7, EPH, 600000, -1577175.0
KnapsackProblem, 7, EPH, 600000, -1577175.0
KnapsackProblem, 7, EPH, 600000, -1577175.0
KnapsackProblem, 7, EPH, 600000, -1577175.0
KnapsackProblem, 7, EPH, 600000, -1577175.0
KnapsackProblem, 7, EPH, 600000, -1577175.0
KnapsackProblem, 7, EPH, 600000, -1577175.0
KnapsackProblem, 7, AA-HH, 600000, -1577062.0
KnapsackProblem, 7, AA-HH, 600000, -1577160.0
KnapsackProblem, 7, AA-HH, 600000, -1577166.0
KnapsackProblem, 7, AA-HH, 600000, -1577175.0
KnapsackProblem, 7, AA-HH, 600000, -1577175.0
KnapsackProblem, 7, AA-HH, 600000, -1577175.0
KnapsackProblem, 7, AA-HH, 600000, -1577175.0
KnapsackProblem, 7, AA-HH, 600000, -1577175.0
KnapsackProblem, 7, AA-HH, 600000, -1577104.0
KnapsackProblem, 7, AA-HH, 600000, -1577160.0
KnapsackProblem, 7, AA-HH, 600000, -1577175.0
KnapsackProblem, 7, AA-HH, 600000, -1577175.0
KnapsackProblem, 7, AA-HH, 600000, -1577168.0
KnapsackProblem, 7, AA-HH, 600000, -1577175.0
KnapsackProblem, 7, AA-HH, 600000, -1577168.0
KnapsackProblem, 7, AA-HH, 600000, -1577140.0
KnapsackProblem, 7, AA-HH, 600000, -1577175.0
KnapsackProblem, 7, AA-HH, 600000, -1577175.0
KnapsackProblem, 7, AA-HH, 600000, -1577160.0
KnapsackProblem, 7, AA-HH, 600000, -1577128.0
KnapsackProblem, 7, AA-HH, 600000, -1577130.0
KnapsackProblem, 7, AA-HH, 600000, -1577175.0
KnapsackProblem, 7, AA-HH, 600000, -1577166.0
KnapsackProblem, 7, AA-HH, 600000, -1577175.0
KnapsackProblem, 7, AA-HH, 600000, -1577141.0
KnapsackProblem, 7, AA-HH, 600000, -1577175.0
KnapsackProblem, 7, AA-HH, 600000, -1577175.0
KnapsackProblem, 7, AA-HH, 600000, -1577175.0
KnapsackProblem, 7, AA-HH, 600000, -1577120.0
KnapsackProblem, 7, AA-HH, 600000, -1577175.0
KnapsackProblem, 7, AA-HH, 600000, -1577175.0
KnapsackProblem, 7, ANW-HH, 600000, -1572942.0
KnapsackProblem, 7, ANW-HH, 600000, -1572942.0
KnapsackProblem, 7, ANW-HH, 600000, -1577125.0
KnapsackProblem, 7, ANW-HH, 600000, -1572942.0
KnapsackProblem, 7, ANW-HH, 600000, -1572942.0
KnapsackProblem, 7, ANW-HH, 600000, -1572942.0
KnapsackProblem, 7, ANW-HH, 600000, -1572942.0
KnapsackProblem, 7, ANW-HH, 600000, -1577175.0
KnapsackProblem, 7, ANW-HH, 600000, -1572942.0
KnapsackProblem, 7, ANW-HH, 600000, -1577175.0
KnapsackProblem, 7, ANW-HH, 600000, -1577168.0
KnapsackProblem, 7, ANW-HH, 600000, -1577131.0
KnapsackProblem, 7, ANW-HH, 600000, -1577166.0
KnapsackProblem, 7, ANW-HH, 600000, -1572942.0
KnapsackProblem, 7, ANW-HH, 600000, -1572942.0
KnapsackProblem, 7, ANW-HH, 600000, -1572999.0
KnapsackProblem, 7, ANW-HH, 600000, -1572942.0
KnapsackProblem, 7, ANW-HH, 600000, -1572999.0
KnapsackProblem, 7, ANW-HH, 600000, -1572942.0
KnapsackProblem, 7, ANW-HH, 600000, -1577100.0
KnapsackProblem, 7, ANW-HH, 600000, -1572942.0
KnapsackProblem, 7, ANW-HH, 600000, -1572942.0
KnapsackProblem, 7, ANW-HH, 600000, -1577117.0
KnapsackProblem, 7, ANW-HH, 600000, -1577175.0
KnapsackProblem, 7, ANW-HH, 600000, -1577175.0
KnapsackProblem, 7, ANW-HH, 600000, -1572942.0
KnapsackProblem, 7, ANW-HH, 600000, -1572999.0
KnapsackProblem, 7, ANW-HH, 600000, -1577164.0
KnapsackProblem, 7, ANW-HH, 600000, -1577166.0
KnapsackProblem, 7, ANW-HH, 600000, -1572942.0
KnapsackProblem, 7, ANW-HH, 600000, -1577126.0
KnapsackProblem, 8, Adap-HH, 600000, -1530463.0
KnapsackProblem, 8, Adap-HH, 600000, -1530482.0
KnapsackProblem, 8, Adap-HH, 600000, -1530464.0
KnapsackProblem, 8, Adap-HH, 600000, -1530468.0
KnapsackProblem, 8, Adap-HH, 600000, -1529503.0
KnapsackProblem, 8, Adap-HH, 600000, -1530458.0
KnapsackProblem, 8, Adap-HH, 600000, -1530460.0
KnapsackProblem, 8, Adap-HH, 600000, -1530458.0
KnapsackProblem, 8, Adap-HH, 600000, -1530472.0
KnapsackProblem, 8, Adap-HH, 600000, -1529295.0
KnapsackProblem, 8, Adap-HH, 600000, -1530463.0
KnapsackProblem, 8, Adap-HH, 600000, -1530440.0
KnapsackProblem, 8, Adap-HH, 600000, -1526526.0
KnapsackProblem, 8, Adap-HH, 600000, -1530465.0
KnapsackProblem, 8, Adap-HH, 600000, -1530461.0
KnapsackProblem, 8, Adap-HH, 600000, -1527293.0
KnapsackProblem, 8, Adap-HH, 600000, -1530454.0
KnapsackProblem, 8, Adap-HH, 600000, -1530453.0
KnapsackProblem, 8, Adap-HH, 600000, -1530477.0
KnapsackProblem, 8, Adap-HH, 600000, -1530480.0
KnapsackProblem, 8, Adap-HH, 600000, -1530493.0
KnapsackProblem, 8, Adap-HH, 600000, -1530494.0
KnapsackProblem, 8, Adap-HH, 600000, -1530471.0
KnapsackProblem, 8, Adap-HH, 600000, -1530453.0
KnapsackProblem, 8, Adap-HH, 600000, -1530462.0
KnapsackProblem, 8, Adap-HH, 600000, -1530453.0
KnapsackProblem, 8, Adap-HH, 600000, -1530475.0
KnapsackProblem, 8, Adap-HH, 600000, -1530497.0
KnapsackProblem, 8, Adap-HH, 600000, -1530474.0
KnapsackProblem, 8, Adap-HH, 600000, -1530468.0
KnapsackProblem, 8, Adap-HH, 600000, -1530468.0
KnapsackProblem, 8, FS-ILS, 600000, -1374128.0
KnapsackProblem, 8, FS-ILS, 600000, -1332123.0
KnapsackProblem, 8, FS-ILS, 600000, -1337194.0
KnapsackProblem, 8, FS-ILS, 600000, -1530453.0
KnapsackProblem, 8, FS-ILS, 600000, -1530479.0
KnapsackProblem, 8, FS-ILS, 600000, -1347297.0
KnapsackProblem, 8, FS-ILS, 600000, -1386866.0
KnapsackProblem, 8, FS-ILS, 600000, -1314042.0
KnapsackProblem, 8, FS-ILS, 600000, -1319036.0
KnapsackProblem, 8, FS-ILS, 600000, -1312998.0
KnapsackProblem, 8, FS-ILS, 600000, -1344249.0
KnapsackProblem, 8, FS-ILS, 600000, -1313965.0
KnapsackProblem, 8, FS-ILS, 600000, -1342166.0
KnapsackProblem, 8, FS-ILS, 600000, -1376848.0
KnapsackProblem, 8, FS-ILS, 600000, -1349244.0
KnapsackProblem, 8, FS-ILS, 600000, -1387097.0
KnapsackProblem, 8, FS-ILS, 600000, -1360707.0
KnapsackProblem, 8, FS-ILS, 600000, -1337197.0
KnapsackProblem, 8, FS-ILS, 600000, -1374744.0
KnapsackProblem, 8, FS-ILS, 600000, -1406009.0
KnapsackProblem, 8, FS-ILS, 600000, -1353529.0
KnapsackProblem, 8, FS-ILS, 600000, -1323266.0
KnapsackProblem, 8, FS-ILS, 600000, -1530468.0
KnapsackProblem, 8, FS-ILS, 600000, -1363914.0
KnapsackProblem, 8, FS-ILS, 600000, -1316039.0
KnapsackProblem, 8, FS-ILS, 600000, -1226635.0
KnapsackProblem, 8, FS-ILS, 600000, -1302819.0
KnapsackProblem, 8, FS-ILS, 600000, -1197790.0
KnapsackProblem, 8, FS-ILS, 600000, -1310778.0
KnapsackProblem, 8, FS-ILS, 600000, -1394673.0
KnapsackProblem, 8, FS-ILS, 600000, -1530464.0
KnapsackProblem, 8, NR-FS-ILS, 600000, -1329278.0
KnapsackProblem, 8, NR-FS-ILS, 600000, -1345344.0
KnapsackProblem, 8, NR-FS-ILS, 600000, -1378608.0
KnapsackProblem, 8, NR-FS-ILS, 600000, -1316346.0
KnapsackProblem, 8, NR-FS-ILS, 600000, -1396542.0
KnapsackProblem, 8, NR-FS-ILS, 600000, -1380822.0
KnapsackProblem, 8, NR-FS-ILS, 600000, -1410664.0
KnapsackProblem, 8, NR-FS-ILS, 600000, -1386856.0
KnapsackProblem, 8, NR-FS-ILS, 600000, -1325275.0
KnapsackProblem, 8, NR-FS-ILS, 600000, -1265192.0
KnapsackProblem, 8, NR-FS-ILS, 600000, -1368786.0
KnapsackProblem, 8, NR-FS-ILS, 600000, -1389618.0
KnapsackProblem, 8, NR-FS-ILS, 600000, -1316120.0
KnapsackProblem, 8, NR-FS-ILS, 600000, -1303124.0
KnapsackProblem, 8, NR-FS-ILS, 600000, -1530480.0
KnapsackProblem, 8, NR-FS-ILS, 600000, -1317991.0
KnapsackProblem, 8, NR-FS-ILS, 600000, -1325040.0
KnapsackProblem, 8, NR-FS-ILS, 600000, -1353376.0
KnapsackProblem, 8, NR-FS-ILS, 600000, -1381014.0
KnapsackProblem, 8, NR-FS-ILS, 600000, -1346608.0
KnapsackProblem, 8, NR-FS-ILS, 600000, -1319395.0
KnapsackProblem, 8, NR-FS-ILS, 600000, -1356473.0
KnapsackProblem, 8, NR-FS-ILS, 600000, -1323107.0
KnapsackProblem, 8, NR-FS-ILS, 600000, -1396974.0
KnapsackProblem, 8, NR-FS-ILS, 600000, -1327953.0
KnapsackProblem, 8, NR-FS-ILS, 600000, -1530453.0
KnapsackProblem, 8, NR-FS-ILS, 600000, -1321419.0
KnapsackProblem, 8, NR-FS-ILS, 600000, -1312015.0
KnapsackProblem, 8, NR-FS-ILS, 600000, -1315936.0
KnapsackProblem, 8, NR-FS-ILS, 600000, -1363964.0
KnapsackProblem, 8, NR-FS-ILS, 600000, -1384060.0
KnapsackProblem, 8, EPH, 600000, -1530481.0
KnapsackProblem, 8, EPH, 600000, -1530482.0
KnapsackProblem, 8, EPH, 600000, -1530471.0
KnapsackProblem, 8, EPH, 600000, -1530471.0
KnapsackProblem, 8, EPH, 600000, -1530453.0
KnapsackProblem, 8, EPH, 600000, -1530465.0
KnapsackProblem, 8, EPH, 600000, -1530469.0
KnapsackProblem, 8, EPH, 600000, -1530465.0
KnapsackProblem, 8, EPH, 600000, -1530481.0
KnapsackProblem, 8, EPH, 600000, -1530465.0
KnapsackProblem, 8, EPH, 600000, -1530467.0
KnapsackProblem, 8, EPH, 600000, -1530476.0
KnapsackProblem, 8, EPH, 600000, -1530496.0
KnapsackProblem, 8, EPH, 600000, -1530478.0
KnapsackProblem, 8, EPH, 600000, -1530470.0
KnapsackProblem, 8, EPH, 600000, -1530469.0
KnapsackProblem, 8, EPH, 600000, -1530464.0
KnapsackProblem, 8, EPH, 600000, -1530464.0
KnapsackProblem, 8, EPH, 600000, -1530479.0
KnapsackProblem, 8, EPH, 600000, -1530494.0
KnapsackProblem, 8, EPH, 600000, -1530472.0
KnapsackProblem, 8, EPH, 600000, -1530488.0
KnapsackProblem, 8, EPH, 600000, -1530465.0
KnapsackProblem, 8, EPH, 600000, -1530486.0
KnapsackProblem, 8, EPH, 600000, -1530472.0
KnapsackProblem, 8, EPH, 600000, -1530480.0
KnapsackProblem, 8, EPH, 600000, -1530467.0
KnapsackProblem, 8, EPH, 600000, -1530462.0
KnapsackProblem, 8, EPH, 600000, -1530472.0
KnapsackProblem, 8, EPH, 600000, -1530468.0
KnapsackProblem, 8, EPH, 600000, -1530514.0
KnapsackProblem, 8, AA-HH, 600000, -1530453.0
KnapsackProblem, 8, AA-HH, 600000, -1530100.0
KnapsackProblem, 8, AA-HH, 600000, -1530471.0
KnapsackProblem, 8, AA-HH, 600000, -1530459.0
KnapsackProblem, 8, AA-HH, 600000, -1530453.0
KnapsackProblem, 8, AA-HH, 600000, -1530456.0
KnapsackProblem, 8, AA-HH, 600000, -1530451.0
